id,name,source,location,date,rating,comment
google_California_Gym_Boumhel_Nouha_Mouelhi_02_12_2022,Nouha Mouelhi,Google Maps,California Gym Boumhel,02-12-2022,3,
google_California_Gym_Boumhel_Rabaa_TY_02_12_2022,Rabaa TY,Google Maps,California Gym Boumhel,02-12-2022,5,
google_California_Gym_Boumhel_Hamza_Adhadhi_02_12_2022,Hamza Adhadhi,Google Maps,California Gym Boumhel,02-12-2022,4,
google_California_Gym_Boumhel_Houssem_Denguir_02_12_2022,Houssem Denguir,Google Maps,California Gym Boumhel,02-12-2022,5,
google_California_Gym_Boumhel_Ahmed_Lachkham_02_12_2022,Ahmed Lachkham,Google Maps,California Gym Boumhel,02-12-2022,4,
google_California_Gym_Boumhel_khaled_ben_02_12_2022,khaled ben,Google Maps,California Gym Boumhel,02-12-2022,2,
google_California_Gym_Boumhel_Sabrine_Aoun_02_12_2021,Sabrine Aoun,Google Maps,California Gym Boumhel,02-12-2021,5,
google_California_Gym_Boumhel_Ben_omrane_Hedi_02_12_2021,Ben omrane Hedi,Google Maps,California Gym Boumhel,02-12-2021,4,
google_California_Gym_Boumhel_Ilyes_Charfi_02_12_2021,Ilyes Charfi,Google Maps,California Gym Boumhel,02-12-2021,5,
google_California_Gym_Boumhel_Moussaoui_Hamza_02_12_2021,Moussaoui Hamza,Google Maps,California Gym Boumhel,02-12-2021,4,
google_California_Gym_Boumhel_Mehdi_Mrad_02_12_2021,Mehdi Mrad,Google Maps,California Gym Boumhel,02-12-2021,4,
google_California_Gym_Boumhel_yahyaoui_med_thabet_02_12_2020,yahyaoui med thabet,Google Maps,California Gym Boumhel,02-12-2020,5,
google_California_Gym_Boumhel_Nabil_BELKEFI_02_12_2020,Nabil BELKEFI,Google Maps,California Gym Boumhel,02-12-2020,3,
google_California_Gym_Boumhel_Ons_Mansouri_02_12_2020,Ons Mansouri,Google Maps,California Gym Boumhel,02-12-2020,5,
google_California_Gym_Boumhel_hassen_mahdoudi_03_12_2019,hassen mahdoudi,Google Maps,California Gym Boumhel,03-12-2019,5,
google_California_Gym_Bardo_Ralf_Reper_01_11_2025,Ralf Reper,Google Maps,California Gym Bardo,01-11-2025,2,"California Gym est décevant pour plusieurs raisons. 1- La salle est petite et bondée, ce qui rend l'entraînement inconfortable. 2-Plusieurs machines sont en panne, et il semble n'y avoir aucune maintenance régulière. 3- une mauvaise expérience avec la nutritionniste, qui ne respecte pas les rendez-vous et adopte une attitude très désagréable avec les clients."
google_California_Gym_Bardo_fedi_sahraoui_04_06_2025,fedi sahraoui,Google Maps,California Gym Bardo,04-06-2025,2,"California Gym est décevant pour plusieurs raisons. La salle est petite et constamment bondée, ce qui rend l'entraînement inconfortable. De nombreuses machines sont en panne, et il semble n'y avoir aucune maintenance régulière. J'ai également eu une mauvaise expérience avec leur nutritionniste, qui ne respecte pas les rendez-vous et adopte une attitude très désagréable envers les clients. Le seul point positif est leur honnêteté : à plusieurs reprises, j'ai oublié des affaires sur place, et ils me les ont toujours rendues."
google_California_Gym_Bardo_Youssef_Mhamdi_03_08_2025,Youssef Mhamdi,Google Maps,California Gym Bardo,03-08-2025,4,Dommage que celle ci soit petite. Il y a le matériel nécessaire pour une séance de sport !
google_California_Gym_Bardo_Mahdi_Ben_Arfa_02_12_2023,Mahdi Ben Arfa,Google Maps,California Gym Bardo,02-12-2023,1,Je me demande combien de temps ça vous prends pour réparer la machine des quads ça fait environ 2 mois qu'elle soit en panne!! Dérniérement la machine papillon a été disparu c quoi ça!! On ne paie pas une telle somme d'argents pour ça! Je vais pas renouveller mon abonnement je vais changer de salle avec mon groupe donc vous aller perdre 4 adhérents.
google_California_Gym_Bardo_Yousra_Zeddini_01_12_2024,Yousra Zeddini,Google Maps,California Gym Bardo,01-12-2024,5,"Je conseille vivement CG Le Bardo. En effet, un endroit convivial et propre avec un accueil chaleureux, sympathique et pro. Le personnel est très pro, dynamique et réactif. Les coachs sont très sympas,compétents et accessibles."
google_California_Gym_Bardo_Wafa_BEN_SOUAYAH_03_12_2019,Wafa BEN SOUAYAH,Google Maps,California Gym Bardo,03-12-2019,3,"L'espace est beaucoup plus petit que pour les autres salles, donc il y a beaucoup d'attente pour les machines, par contre les coachs sont toujours présents pour conseiller..."
google_California_Gym_Bardo_Yacine_2_Chichti_01_12_2024,Yacine 2 Chichti,Google Maps,California Gym Bardo,01-12-2024,2,Salle trop petite.cout trop élevé pour le nombre et la qualité de machines.toujours remplie.
google_California_Gym_Bardo_Souly_Boss_03_12_2019,Souly Boss,Google Maps,California Gym Bardo,03-12-2019,2,"La salle pour le cross fit et extrêmement petite, le plus dommage c’est que toutes les salles en dehors des cours soient fermés !😤👎 Il ne reste que la musculation et la salle cardio( velo, tapis etc)...faire ces exercices au sol, de gainage, étirements et autres entre les machines de musculation je trouve cela très très moyen !"
google_California_Gym_Bardo_Chaker_Somai_01_12_2024,Chaker Somai,Google Maps,California Gym Bardo,01-12-2024,4,"Très bonne expérience fitness, équipe pro à la réception surtout Mohamed Ali et très bons coach, spécialement Ahmed et mahdi."
google_California_Gym_Bardo_hayfa_akrimi_02_12_2022,hayfa akrimi,Google Maps,California Gym Bardo,02-12-2022,3,"Un peu plus d’entretien ne serait pas de refus, c'est honteux de ne pas trouver assez de tapis pendant les cours sans parler des casiers qui ne se ferment pas..."
google_California_Gym_Bardo_yahyaoui_safouene_02_12_2020,yahyaoui safouene,Google Maps,California Gym Bardo,02-12-2020,3,Le seul inconvénient c qu'il n'y a pas de couverture réseau au plateau de musculation et le wifi n'est pas opérationnel
google_California_Gym_Bardo_sami_staali_02_12_2022,sami staali,Google Maps,California Gym Bardo,02-12-2022,1,Le prix est trop élevé par rapport à la qualité d’équipements de la salle.
google_California_Gym_Bardo_Amine_Ben_romdhane_05_01_2025,Amine Ben romdhane,Google Maps,California Gym Bardo,05-01-2025,5,Une belle salle et une belle ambiance ❤️
google_California_Gym_Bardo_Mohamed_Mediouni_02_12_2020,Mohamed Mediouni,Google Maps,California Gym Bardo,02-12-2020,3,La salle est propre et sécurisée mais très étroite. Manque d'équipements de musculation..
google_California_Gym_Bardo_Qatar_explorer__World_explorer__02_12_2021,Qatar explorer (World explorer),Google Maps,California Gym Bardo,02-12-2021,1,Réceptionniste catastrophe !! Même pas 3inha besh tfaser 9al9a t7esha 0 motivation kont de5el netrena batalt hhhhh
google_California_Gym_Bardo_Saif_Mahmoud_02_12_2022,Saif Mahmoud,Google Maps,California Gym Bardo,02-12-2022,4,Meilleur personnel de California Gym A éviter les heures de pointe
google_California_Gym_Bardo_Claude_LACARRIERE_02_12_2023,Claude LACARRIERE,Google Maps,California Gym Bardo,02-12-2023,4,Bien mais je préfère celui de ennaser
google_California_Gym_Bardo_SA_02_12_2021,SA,Google Maps,California Gym Bardo,02-12-2021,1,La salle est trop petite.
google_California_Gym_Bardo_Neji_Ghaith_02_12_2021,Neji Ghaith,Google Maps,California Gym Bardo,02-12-2021,5,Une parfaite salle de sport ..🔥 …
google_California_Gym_Bardo_Fares_Mentaliste_01_12_2024,Fares Mentaliste,Google Maps,California Gym Bardo,01-12-2024,5,Service et accueil chaleureux
google_California_Gym_Bardo_ga_vet_02_12_2023,ga vet,Google Maps,California Gym Bardo,02-12-2023,5,Les meilleurs c ma deuxième famille
google_California_Gym_Bardo_Borhen_Mnasri_02_12_2020,Borhen Mnasri,Google Maps,California Gym Bardo,02-12-2020,4,bonne mais un peux serré
google_California_Gym_Bardo_Nader_Slaimi_02_12_2022,Nader Slaimi,Google Maps,California Gym Bardo,02-12-2022,5,Bien équipé et organisé
google_California_Gym_Bardo_Mouna_Mhafdhi_03_12_2019,Mouna Mhafdhi,Google Maps,California Gym Bardo,03-12-2019,4,Très bon cours
google_California_Gym_Bardo_Chakib_Dabbek_02_12_2021,Chakib Dabbek,Google Maps,California Gym Bardo,02-12-2021,5,J'adore 👍💟 …
google_California_Gym_Bardo_rached_benarous_02_12_2021,rached benarous,Google Maps,California Gym Bardo,02-12-2021,4,Salle de gymnastique
google_California_Gym_Bardo_Dr_Houcine_Maghrebi_03_12_2019,Dr Houcine Maghrebi,Google Maps,California Gym Bardo,03-12-2019,4,Magnifique
google_California_Gym_Bardo_Amine_Chiha_02_12_2022,Amine Chiha,Google Maps,California Gym Bardo,02-12-2022,5,"La meilleure administration de tous les temps. Des coachs très dynamiques, une ambiance générale qui vous motive à vous donner à fond."
google_California_Gym_Bardo_hamza_maaouia_05_04_2025,hamza maaouia,Google Maps,California Gym Bardo,05-04-2025,5,Bon travail
google_California_Gym_Bardo_Ahmed_Dhouib_02_12_2023,Ahmed Dhouib,Google Maps,California Gym Bardo,02-12-2023,4,Belle et charmante salle de sport
google_California_Gym_Bardo_ryadh_bouzaiene_03_12_2019,ryadh bouzaiene,Google Maps,California Gym Bardo,03-12-2019,5,Rejoignez-nous pour une expérience sportive incroyable
google_California_Gym_Bardo_Houssem_Medini_03_12_2019,Houssem Medini,Google Maps,California Gym Bardo,03-12-2019,4,Endroit propre mais petit
google_California_Gym_Bardo_Deep__Sound_Z_03_12_2019,Deep_ Sound'Z,Google Maps,California Gym Bardo,03-12-2019,5,La meilleure chaîne de salle de sport en Tunisie !
google_California_Gym_Bardo_AHMED_HARABi_01_12_2024,AHMED HARABi,Google Maps,California Gym Bardo,01-12-2024,5,Distingué
google_California_Gym_Bardo_Abdelmajid_ZAHMOUL_05_01_2025,Abdelmajid ZAHMOUL,Google Maps,California Gym Bardo,05-01-2025,1,En deçà des attentes
google_California_Gym_Bardo_Malek_Haddad_03_12_2019,Malek Haddad,Google Maps,California Gym Bardo,03-12-2019,5,
google_California_Gym_Bardo_Mahrez_Romdhani_02_12_2023,Mahrez Romdhani,Google Maps,California Gym Bardo,02-12-2023,5,Sportif
google_California_Gym_Bardo_Marouene_Darbi_24_11_2025,Marouene Darbi,Google Maps,California Gym Bardo,24-11-2025,5,
google_California_Gym_Bardo_Lorenzo_Ripolli_02_10_2025,Lorenzo Ripolli,Google Maps,California Gym Bardo,02-10-2025,4,
google_California_Gym_Bardo_Mehdi__F_02_10_2025,Mehdi .F,Google Maps,California Gym Bardo,02-10-2025,4,
google_California_Gym_Bardo_Islem_Salah_02_09_2025,Islem Salah,Google Maps,California Gym Bardo,02-09-2025,5,
google_California_Gym_Bardo_Sondes_Gharbi_03_08_2025,Sondes Gharbi,Google Maps,California Gym Bardo,03-08-2025,4,
google_California_Gym_Bardo_Zarrouk_Moez_04_06_2025,Zarrouk Moez,Google Maps,California Gym Bardo,04-06-2025,4,
google_California_Gym_Bardo_SmO_Oth_04_06_2025,SmO_Oth,Google Maps,California Gym Bardo,04-06-2025,4,
google_California_Gym_Bardo_Habibi_Sami_05_05_2025,Habibi Sami,Google Maps,California Gym Bardo,05-05-2025,5,
google_California_Gym_Bardo_Kais_Bouzid_04_02_2025,Kais Bouzid,Google Maps,California Gym Bardo,04-02-2025,4,
google_California_Gym_Bardo_Iheb_Haffani_04_02_2025,Iheb Haffani,Google Maps,California Gym Bardo,04-02-2025,4,
google_California_Gym_Bardo_El_Jefe_Damino_01_12_2024,El Jefe Damino,Google Maps,California Gym Bardo,01-12-2024,5,
google_California_Gym_Bardo_saba_alioua_01_12_2024,saba alioua,Google Maps,California Gym Bardo,01-12-2024,5,
google_California_Gym_Bardo_Hamdi_Trabelsi_01_12_2024,Hamdi Trabelsi,Google Maps,California Gym Bardo,01-12-2024,5,
google_California_Gym_Bardo_fakhri_ben_ali_01_12_2024,fakhri ben ali,Google Maps,California Gym Bardo,01-12-2024,5,
google_California_Gym_Bardo_amine_Ben_romdhane_01_12_2024,amine Ben romdhane,Google Maps,California Gym Bardo,01-12-2024,5,
google_California_Gym_Bardo_AHMED_GHARBI_01_12_2024,AHMED GHARBI,Google Maps,California Gym Bardo,01-12-2024,5,
google_California_Gym_Bardo_Aya_Khedthri_01_12_2024,Aya Khedthri,Google Maps,California Gym Bardo,01-12-2024,5,
google_California_Gym_Bardo_Wajih_Bennour_01_12_2024,Wajih Bennour,Google Maps,California Gym Bardo,01-12-2024,5,
google_California_Gym_Bardo_mehdi_arfaoui_01_12_2024,mehdi arfaoui,Google Maps,California Gym Bardo,01-12-2024,5,
google_California_Gym_Bardo_MED_ZOGHLAMI_01_12_2024,MED ZOGHLAMI,Google Maps,California Gym Bardo,01-12-2024,5,
google_California_Gym_Bardo_Rami_Jawedi_01_12_2024,Rami Jawedi,Google Maps,California Gym Bardo,01-12-2024,5,
google_California_Gym_Bardo_ikram_balti_01_12_2024,ikram balti,Google Maps,California Gym Bardo,01-12-2024,4,
google_California_Gym_Bardo_Belhaj_Malek_01_12_2024,Belhaj Malek,Google Maps,California Gym Bardo,01-12-2024,5,
google_California_Gym_Bardo_Mahdi_Lajmi_01_12_2024,Mahdi Lajmi,Google Maps,California Gym Bardo,01-12-2024,5,
google_California_Gym_Bardo_Souhaib_fehri_01_12_2024,Souhaib fehri,Google Maps,California Gym Bardo,01-12-2024,4,
google_California_Gym_Bardo_Khaled_Mairech_01_12_2024,Khaled Mairech,Google Maps,California Gym Bardo,01-12-2024,4,
google_California_Gym_Bardo_oussama_rouissi_02_12_2023,oussama rouissi,Google Maps,California Gym Bardo,02-12-2023,5,
google_California_Gym_Bardo_Marsit_Med_Amine_02_12_2023,Marsit Med Amine,Google Maps,California Gym Bardo,02-12-2023,5,
google_California_Gym_Bardo_Ghassen_02_12_2023,Ghassen,Google Maps,California Gym Bardo,02-12-2023,5,
google_California_Gym_Bardo_CO2_Carbon14_02_12_2023,CO2 Carbon14,Google Maps,California Gym Bardo,02-12-2023,3,
google_California_Gym_Bardo_Vrai_02_12_2023,Vrai,Google Maps,California Gym Bardo,02-12-2023,2,
google_California_Gym_Bardo_Amy_Belderian__Belderian_Amy__02_12_2023,Amy Belderian (Belderian Amy),Google Maps,California Gym Bardo,02-12-2023,5,
google_California_Gym_Bardo_Achref_Jlassi_02_12_2023,Achref Jlassi,Google Maps,California Gym Bardo,02-12-2023,5,
google_California_Gym_Bardo_Zak_Amir_Belarbi_02_12_2023,Zak Amir Belarbi,Google Maps,California Gym Bardo,02-12-2023,1,
google_California_Gym_Bardo_sakr_BOUABDALLAH_02_12_2022,sakr BOUABDALLAH,Google Maps,California Gym Bardo,02-12-2022,3,
google_California_Gym_Bardo_B_lh_di_Imen_02_12_2022,Bélhèdi Imen,Google Maps,California Gym Bardo,02-12-2022,1,
google_California_Gym_Bardo_Khaled_Radhouani_02_12_2022,Khaled Radhouani,Google Maps,California Gym Bardo,02-12-2022,5,
google_California_Gym_Bardo_Phenix_Emperor_02_12_2022,Phenix Emperor,Google Maps,California Gym Bardo,02-12-2022,5,
google_California_Gym_Bardo_Ltifi_Kais_02_12_2022,Ltifi Kais,Google Maps,California Gym Bardo,02-12-2022,5,
google_California_Gym_Bardo_ali_mekni_02_12_2021,ali mekni,Google Maps,California Gym Bardo,02-12-2021,5,
google_California_Gym_Bardo_Ezzin_Hidri_02_12_2021,Ezzin Hidri,Google Maps,California Gym Bardo,02-12-2021,3,
google_California_Gym_Bardo_linda_oueslati_02_12_2021,linda oueslati,Google Maps,California Gym Bardo,02-12-2021,5,
google_California_Gym_Bardo_Anne_02_12_2021,Anne,Google Maps,California Gym Bardo,02-12-2021,5,
google_California_Gym_Bardo_Hafedh_Amine_HEDIDAR_02_12_2021,Hafedh Amine HEDIDAR,Google Maps,California Gym Bardo,02-12-2021,5,
google_California_Gym_Bardo_Achref_Blel_02_12_2021,Achref Blel,Google Maps,California Gym Bardo,02-12-2021,4,
google_California_Gym_Bardo_firas_hamouda_boughzou_02_12_2020,firas hamouda boughzou,Google Maps,California Gym Bardo,02-12-2020,1,
google_California_Gym_Bardo_Ali_Mansour_02_12_2020,Ali Mansour,Google Maps,California Gym Bardo,02-12-2020,3,
google_California_Gym_Bardo_Yahia_Hamoum_02_12_2020,Yahia Hamoum,Google Maps,California Gym Bardo,02-12-2020,5,
google_California_Gym_Bardo_Hella_Chebchoub_02_12_2020,Hella Chebchoub,Google Maps,California Gym Bardo,02-12-2020,4,
google_California_Gym_Bardo_Faika_Zarkouni_02_12_2020,Faika Zarkouni,Google Maps,California Gym Bardo,02-12-2020,5,
google_California_Gym_Bardo_Hiba_Nasri_02_12_2020,Hiba Nasri,Google Maps,California Gym Bardo,02-12-2020,4,
google_California_Gym_Bardo_bahri_imen_02_12_2020,bahri imen,Google Maps,California Gym Bardo,02-12-2020,5,
google_California_Gym_Bardo_Amine_askri_02_12_2020,Amine askri,Google Maps,California Gym Bardo,02-12-2020,2,
google_California_Gym_Bardo_jardak_amal_02_12_2020,jardak amal,Google Maps,California Gym Bardo,02-12-2020,5,
google_California_Gym_Bardo_nesrine_ressaissi_03_12_2019,nesrine ressaissi,Google Maps,California Gym Bardo,03-12-2019,5,
google_California_Gym_Bardo_mohamed_yassine_jomni_03_12_2019,mohamed yassine jomni,Google Maps,California Gym Bardo,03-12-2019,1,
google_California_Gym_Bardo_Rayen_Turki_03_12_2019,Rayen Turki,Google Maps,California Gym Bardo,03-12-2019,5,
google_California_Gym_Bardo_Mustapha_Azzabi_03_12_2019,Mustapha Azzabi,Google Maps,California Gym Bardo,03-12-2019,5,
google_California_Gym_Bardo_hassen_mahdoudi_03_12_2019,hassen mahdoudi,Google Maps,California Gym Bardo,03-12-2019,5,
google_California_Gym_Bardo_Nehed_Croft_03_12_2019,Nehed Croft,Google Maps,California Gym Bardo,03-12-2019,5,
google_California_Gym_Bardo_Mohamed_Taha_Ben_Brahim_03_12_2019,Mohamed Taha Ben Brahim,Google Maps,California Gym Bardo,03-12-2019,4,
google_California_Gym_Bardo_Fares_BEN_SALEM_03_12_2019,Fares BEN SALEM,Google Maps,California Gym Bardo,03-12-2019,4,
google_California_Gym_Bardo_souhail_zaag_03_12_2019,souhail zaag,Google Maps,California Gym Bardo,03-12-2019,3,
google_California_Gym_Bardo_Amel_Zitouni_03_12_2019,Amel Zitouni,Google Maps,California Gym Bardo,03-12-2019,3,
google_California_Gym_Bardo_Nidhal_Rezgui_03_12_2019,Nidhal Rezgui,Google Maps,California Gym Bardo,03-12-2019,5,
google_California_Gym_Jardins_d_El_Menzah_Marwene_Grassa__Grassilus__01_12_2024,Marwene Grassa (Grassilus),Google Maps,California Gym Jardins d'El Menzah,01-12-2024,5,"Salle de sport exceptionnelle, et je suis ravi de partager mon expérience. La salle est immense, avec de nombreux espaces dédiés à différents types d’activités sportives. Elle peut accueillir un grand nombre d'adhérents sans jamais se sentir surpeuplée. Les machines sont impeccablement propres et bien entretenues, ce qui est essentiel pour une bonne séance d’entraînement. La salle est dirigée par une équipe de coachs compétents et toujours prêts à aider les adhérents à atteindre leurs objectifs sportifs. Les cours proposés sont variés et nombreux, offrant un large choix pour tous les goûts et niveaux. Les vestiaires sont propres, bien aménagés et complets, offrant tout le confort nécessaire après une séance de sport intense. De plus, la salle dispose de toutes les installations nécessaires pour un entraînement complet. En résumé, cette salle de sport est un véritable havre pour les amateurs de fitness. Avec ses équipements de qualité, ses coachs dévoués et ses installations complètes, elle offre tout ce qu’il faut pour une expérience sportive optimale."
google_California_Gym_Jardins_d_El_Menzah_khaled_henchiri_02_09_2025,khaled henchiri,Google Maps,California Gym Jardins d'El Menzah,02-09-2025,5,Excellente salle de sport 💪🏻 …
google_California_Gym_Jardins_d_El_Menzah_raouia_escheikh_02_09_2025,raouia escheikh,Google Maps,California Gym Jardins d'El Menzah,02-09-2025,5,"Salle tres propre, très bien frequentée, personnel poli et souriant. C'est la salle ou je me sens le mieux parmi toutes celles de la chaine california gym sans meme pouvoir l'expliquer car elles sont toutes au top. Une question d'energie j'imagine ou alors d'amenagement"
google_California_Gym_Jardins_d_El_Menzah_Harrabi_Badreddine_01_12_2024,Harrabi Badreddine,Google Maps,California Gym Jardins d'El Menzah,01-12-2024,5,Une réception très chaleureuse de la part de Mlle Imen Je salue très fortement et je l’encourage vivement
google_California_Gym_Jardins_d_El_Menzah_Iheb_Dahmani_02_10_2025,Iheb Dahmani,Google Maps,California Gym Jardins d'El Menzah,02-10-2025,5,Excellente salle de sport 🔝🔥 …
google_California_Gym_Jardins_d_El_Menzah_Nahlita_Mohsen_01_12_2024,Nahlita Mohsen,Google Maps,California Gym Jardins d'El Menzah,01-12-2024,5,"Propreté, matériel neuf, cours nombreux et diversifiés et excellents coachs."
google_California_Gym_Jardins_d_El_Menzah_Dr__Khaled_OUANES_02_09_2025,Dr. Khaled OUANES,Google Maps,California Gym Jardins d'El Menzah,02-09-2025,4,Bonne salle de sport. Propre et bien rangée. Plus de disques et de barres seraient utiles pour les haltérophiles et les hommes forts ;)
google_California_Gym_Jardins_d_El_Menzah_Wissal_Amaria_05_05_2025,Wissal Amaria,Google Maps,California Gym Jardins d'El Menzah,05-05-2025,5,"Excellente salle de sport ! Propre, spacieuse, confortable et peu fréquentée."
google_California_Gym_Jardins_d_El_Menzah_Sarra_Khachnaoui_04_02_2025,Sarra Khachnaoui,Google Maps,California Gym Jardins d'El Menzah,04-02-2025,5,Propre Personnel sympathique Bien organisé Pas trop de monde
google_California_Gym_Jardins_d_El_Menzah_Eimen_Mili_04_07_2025,Eimen Mili,Google Maps,California Gym Jardins d'El Menzah,04-07-2025,5,"Excellent service, équipement d'entraînement neuf, tout est impeccable. Personnel sympathique."
google_California_Gym_Jardins_d_El_Menzah_Abdelmajid_ZAHMOUL_01_12_2024,Abdelmajid ZAHMOUL,Google Maps,California Gym Jardins d'El Menzah,01-12-2024,5,Neuf et dispose d'un bon équipement
google_California_Gym_Jardins_d_El_Menzah_AZIZTUN_02_09_2025,AZIZTUN,Google Maps,California Gym Jardins d'El Menzah,02-09-2025,5,Très bien
google_California_Gym_Jardins_d_El_Menzah_shili_Inja_04_06_2025,shili Inja,Google Maps,California Gym Jardins d'El Menzah,04-06-2025,5,Jolie design
google_California_Gym_Jardins_d_El_Menzah_iheb_SI_05_05_2025,iheb SI,Google Maps,California Gym Jardins d'El Menzah,05-05-2025,5,Bon
google_California_Gym_Jardins_d_El_Menzah_selim_ben_mrad_10_11_2025,selim ben mrad,Google Maps,California Gym Jardins d'El Menzah,10-11-2025,5,
google_California_Gym_Jardins_d_El_Menzah_Imed_Zitouni_01_11_2025,Imed Zitouni,Google Maps,California Gym Jardins d'El Menzah,01-11-2025,5,
google_California_Gym_Jardins_d_El_Menzah_Wajdi_Gasmi_02_10_2025,Wajdi Gasmi,Google Maps,California Gym Jardins d'El Menzah,02-10-2025,5,
google_California_Gym_Jardins_d_El_Menzah_Eya_Benamara_02_10_2025,Eya Benamara,Google Maps,California Gym Jardins d'El Menzah,02-10-2025,5,
google_California_Gym_Jardins_d_El_Menzah_Mustapha_Halleb_02_09_2025,Mustapha Halleb,Google Maps,California Gym Jardins d'El Menzah,02-09-2025,5,
google_California_Gym_Jardins_d_El_Menzah_Lombert_Teaching_04_07_2025,Lombert Teaching,Google Maps,California Gym Jardins d'El Menzah,04-07-2025,5,
google_California_Gym_Jardins_d_El_Menzah_BEN_NASSER_Mohamed_04_07_2025,BEN NASSER Mohamed,Google Maps,California Gym Jardins d'El Menzah,04-07-2025,5,
google_California_Gym_Jardins_d_El_Menzah_slim_azzabi_04_06_2025,slim azzabi,Google Maps,California Gym Jardins d'El Menzah,04-06-2025,4,
google_California_Gym_Jardins_d_El_Menzah_Amine_Najah_04_06_2025,Amine Najah,Google Maps,California Gym Jardins d'El Menzah,04-06-2025,5,
google_California_Gym_Jardins_d_El_Menzah_Halleb_Nidhal_05_04_2025,Halleb Nidhal,Google Maps,California Gym Jardins d'El Menzah,05-04-2025,4,
google_California_Gym_Jardins_d_El_Menzah_Eya_Drissi_05_04_2025,Eya Drissi,Google Maps,California Gym Jardins d'El Menzah,05-04-2025,5,
google_California_Gym_Jardins_d_El_Menzah_Ali_Choker_06_03_2025,Ali Choker,Google Maps,California Gym Jardins d'El Menzah,06-03-2025,5,
google_California_Gym_Jardins_d_El_Menzah_Malek_Haddad_04_02_2025,Malek Haddad,Google Maps,California Gym Jardins d'El Menzah,04-02-2025,5,
google_California_Gym_Jardins_d_El_Menzah_Amine_Ben_romdhane_05_01_2025,Amine Ben romdhane,Google Maps,California Gym Jardins d'El Menzah,05-01-2025,5,
google_California_Gym_Jardins_d_El_Menzah_YASSINO_HJS_05_01_2025,YASSINO HJS,Google Maps,California Gym Jardins d'El Menzah,05-01-2025,4,
google_California_Gym_Jardins_d_El_Menzah_amal_karra_01_12_2024,amal karra,Google Maps,California Gym Jardins d'El Menzah,01-12-2024,5,
google_California_Gym_Jardins_d_El_Menzah_Med_Malek_Khammessi_01_12_2024,Med Malek Khammessi,Google Maps,California Gym Jardins d'El Menzah,01-12-2024,5,
google_California_Gym_Jardins_d_El_Menzah_Abderrahim_Ben_Abdallah_01_12_2024,Abderrahim Ben Abdallah,Google Maps,California Gym Jardins d'El Menzah,01-12-2024,5,
google_California_Gym_Jardins_d_El_Menzah_Fares_Chaabouni_01_12_2024,Fares Chaabouni,Google Maps,California Gym Jardins d'El Menzah,01-12-2024,5,
google_California_Gym_Jardins_d_El_Menzah_Zakaria_Chabane_01_12_2024,Zakaria Chabane,Google Maps,California Gym Jardins d'El Menzah,01-12-2024,5,
google_California_Gym_Ennasr_najjar_Hamza_05_04_2025,najjar Hamza,Google Maps,California Gym Ennasr,05-04-2025,1,"Lorsque j’ai sollicité l’aide d’un coach pour m’accompagner dans ma série d’exercices d'entrainement Cependant, sa réponse a été qu’il “n’était pas encore échauffé” pour m’aider. Bravo pour la qualité de votre coach très professionnel !"
google_California_Gym_Ennasr_Asma_Mzoughi_02_10_2025,Asma Mzoughi,Google Maps,California Gym Ennasr,02-10-2025,5,Super une salle de sport avec des cours collectifs au top
google_California_Gym_Ennasr_Yasso_TuN_01_11_2025,Yasso TuN,Google Maps,California Gym Ennasr,01-11-2025,5,La meilleure des salle California gym
google_California_Gym_Ennasr_Monia_Kefi_04_06_2025,Monia Kefi,Google Maps,California Gym Ennasr,04-06-2025,1,Salle non entretenu et un personnel irrespectueux
google_California_Gym_Ennasr_Mourad_Z_06_03_2025,Mourad Z,Google Maps,California Gym Ennasr,06-03-2025,1,Service null Matériel non rangé Des machines défectueuses Encombrante
google_California_Gym_Ennasr_Khalil_Barkati_04_06_2025,Khalil Barkati,Google Maps,California Gym Ennasr,04-06-2025,1,Personnelle + professionnalisme = 0
google_California_Gym_Ennasr_Mourad_Belazi_05_05_2025,Mourad Belazi,Google Maps,California Gym Ennasr,05-05-2025,1,Incompétence totale accueil 0
google_California_Gym_Ennasr_Dorra_Saidi_04_06_2025,Dorra Saidi,Google Maps,California Gym Ennasr,04-06-2025,5,Les meilleurs !!
google_California_Gym_Ennasr_Fran_ois_Levesque_30_11_2025,François Levesque,Google Maps,California Gym Ennasr,30-11-2025,1,"Pas professionnel du tout, zéro accueil pas de suivi entraînement, les pseudo entraîneurs sont la pour draguer les filles et pas pour s'occuper de l'entraînement des abonnés Zéro sur zéro"
google_California_Gym_Ennasr_Frederic_Ehrmann_29_11_2025,Frederic Ehrmann,Google Maps,California Gym Ennasr,29-11-2025,1,"LA FEMME DE MENAGE AVEC LES CHEVEUX NOIRS DU MATIN EST TRES TRES DERANGEANTE, ELLE N'ARRÊTE PAS DE PARLER AUX ABONNES ET EN PLUS ELLE SURVEILLE CE QUE CHACUN FAIT, EN PLUS DE CELA ELLE POSE DES QUESTIONS SANS ARRET MERCI DE LUI DEMANDER DE FAIRE SON TRAVAIL CAD LE NETTOYAGE ET PAS DE FAIRE CONNAISSANCE OU DE LA COLLECTZ D'INFORMATION CE N'EST PAS SON ROLE SVP SVP SVP MERCI DE NE PLUS NOIS DERANGER PENDANT NOS SEANCZS D'ENTRAÎNEMENT"
